[;2025-10-03 17:05:27.629012;['1.7167789', ' -1.3189371', ' -0.6791866', ' 0.4286884', ' 0.0007543069', ' 0.14651144']
[;2025-10-03 17:05:27.749258;['1.7539814', ' -1.3099333', ' -0.7011584', ' 0.43971056', ' -0.0007461914', ' 0.18229176']
[;2025-10-03 17:05:27.881126;['1.7539814', ' -1.3099324', ' -0.7011582', ' 0.43971056', ' -0.0007461914', ' 0.18229176']
[;2025-10-03 17:05:28.005464;['1.7539814', ' -1.3099285', ' -0.7011573', ' 0.43971056', ' -0.0007461914', ' 0.18229176']
[;2025-10-03 17:05:28.122068;['1.7539814', ' -1.3099252', ' -0.70115644', ' 0.43971056', ' -0.0007461914', ' 0.18229176']
[;2025-10-03 17:05:28.264828;['1.7905897', ' -1.3054056', ' -0.7118303', ' 0.4460293', ' 0.00020427228', ' 0.21994314']
[;2025-10-03 17:05:28.377857;['1.7905897', ' -1.3054035', ' -0.7118296', ' 0.4460293', ' 0.00020427228', ' 0.21994314']
[;2025-10-03 17:05:28.497180;['1.7905897', ' -1.3054001', ' -0.71182877', ' 0.4460293', ' 0.00020427228', ' 0.21994314']
[;2025-10-03 17:05:28.609428;['1.7905897', ' -1.3053968', ' -0.71182793', ' 0.4460293', ' 0.00020427228', ' 0.21994314']
[;2025-10-03 17:05:28.739972;['1.7905897', ' -1.305393', ' -0.711827', ' 0.4460293', ' 0.00020427228', ' 0.21994314']
[;2025-10-03 17:05:28.876854;['1.8271674', ' -1.3053969', ' -0.71161985', ' 0.4454791', ' -0.0002780571', ' 0.25657544']
[;2025-10-03 17:05:29.012921;['1.8271674', ' -1.3053931', ' -0.7116189', ' 0.4454791', ' -0.0002780571', ' 0.25657544']
[;2025-10-03 17:05:29.133612;['1.8271674', ' -1.3053898', ' -0.71161807', ' 0.4454791', ' -0.0002780571', ' 0.25657544']
[;2025-10-03 17:05:29.260894;['1.8271674', ' -1.305386', ' -0.7116171', ' 0.4454791', ' -0.0002780571', ' 0.25657544']
[;2025-10-03 17:05:29.381182;['1.8631581', ' -1.3101548', ' -0.70223004', ' 0.44196263', ' 0.0005180744', ' 0.29184508']
[;2025-10-03 17:05:29.517172;['1.8631581', ' -1.310151', ' -0.7022291', ' 0.44196263', ' 0.0005180744', ' 0.29184508']
[;2025-10-03 17:05:29.644994;['1.8631581', ' -1.3101472', ' -0.7022281', ' 0.44196263', ' 0.0005180744', ' 0.29184508']
[;2025-10-03 17:05:29.765531;['1.8631581', ' -1.3101438', ' -0.7022273', ' 0.44196263', ' 0.0005180744', ' 0.29184508']
[;2025-10-03 17:05:29.884944;['1.7225261', ' -1.2063125', ' -0.9350068', ' 0.5727454', ' 0.00023428249', ' 0.15165135']
[;2025-10-03 17:05:30.012913;['1.7225261', ' -1.2063097', ' -0.93500537', ' 0.5727454', ' 0.00023428249', ' 0.15165135']
[;2025-10-03 17:05:30.122156;['1.7225261', ' -1.2063072', ' -0.9350041', ' 0.5727454', ' 0.00023428249', ' 0.15165135']
[;2025-10-03 17:05:30.260378;['1.7225261', ' -1.2063043', ' -0.9350027', ' 0.5727454', ' 0.00023428249', ' 0.15165135']
[;2025-10-03 17:05:30.377471;['1.7610883', ' -1.1992995', ' -0.9508611', ' 0.5792505', ' -0.00080852536', ' 0.1899985']
[;2025-10-03 17:05:30.508089;['1.7610883', ' -1.1992966', ' -0.9508596', ' 0.5792505', ' -0.00080852536', ' 0.1899985']
[;2025-10-03 17:05:30.649128;['1.7610883', ' -1.1992937', ' -0.9508582', ' 0.5792505', ' -0.00080852536', ' 0.1899985']
[;2025-10-03 17:05:30.765136;['1.7610883', ' -1.1992912', ' -0.9508569', ' 0.5792505', ' -0.00080852536', ' 0.1899985']
[;2025-10-03 17:05:30.896856;['1.7990962', ' -1.1958582', ' -0.95840013', ' 0.5826578', ' 0.00018551204', ' 0.22837795']
[;2025-10-03 17:05:31.029022;['1.7990962', ' -1.1958554', ' -0.95839864', ' 0.5826578', ' 0.00018551204', ' 0.22837795']
[;2025-10-03 17:05:31.140271;['1.7990962', ' -1.1958529', ' -0.9583974', ' 0.5826578', ' 0.00018551204', ' 0.22837795']
[;2025-10-03 17:05:31.281318;['1.7990962', ' -1.19585', ' -0.95839596', ' 0.5826578', ' 0.00018551204', ' 0.22837795']
[;2025-10-03 17:05:31.412915;['1.837008', ' -1.1958306', ' -0.9583448', ' 0.5823131', ' 3.1197345e-05', ' 0.26594797']
[;2025-10-03 17:05:31.533599;['1.837008', ' -1.1958281', ' -0.95834357', ' 0.5823131', ' 3.1197345e-05', ' 0.26594797']
[;2025-10-03 17:05:31.661107;['1.837008', ' -1.1958252', ' -0.95834213', ' 0.5823131', ' 3.1197345e-05', ' 0.26594797']
[;2025-10-03 17:05:31.777831;['1.837008', ' -1.1958227', ' -0.9583409', ' 0.5823131', ' 3.1197345e-05', ' 0.26594797']
[;2025-10-03 17:05:31.897117;['1.8745065', ' -1.199555', ' -0.953137', ' 0.5838946', ' -0.0001344929', ' 0.30382386']
[;2025-10-03 17:05:32.017258;['1.8745065', ' -1.1995525', ' -0.9531359', ' 0.5838946', ' -0.0001344929', ' 0.30382386']
[;2025-10-03 17:05:32.125717;['1.8745065', ' -1.19955', ' -0.95313466', ' 0.5838946', ' -0.0001344929', ' 0.30382386']
[;2025-10-03 17:05:32.257628;['1.8745065', ' -1.1995472', ' -0.9531332', ' 0.5838946', ' -0.0001344929', ' 0.30382386']
[;2025-10-03 17:05:32.396894;['1.7286283', ' -1.1186363', ' -1.1356182', ' 0.68403465', ' 0.0002967894', ' 0.15707088']
[;2025-10-03 17:05:32.516921;['1.7286283', ' -1.1186417', ' -1.1356249', ' 0.68403465', ' 0.0002967894', ' 0.15707088']
[;2025-10-03 17:05:32.648865;['1.7286283', ' -1.1186398', ' -1.1356287', ' 0.68403465', ' 0.0002967894', ' 0.15707088']
[;2025-10-03 17:05:32.757343;['1.7286283', ' -1.1186382', ' -1.135632', ' 0.68403465', ' 0.0002967894', ' 0.15707088']
[;2025-10-03 17:05:32.896873;['1.7687651', ' -1.1127553', ' -1.1512097', ' 0.69343686', ' -0.00076192064', ' 0.19781467']
[;2025-10-03 17:05:33.008517;['1.7687651', ' -1.112765', ' -1.1512185', ' 0.69343686', ' -0.00076192064', ' 0.19781467']
[;2025-10-03 17:05:33.145071;['1.7687651', ' -1.112763', ' -1.1512223', ' 0.69343686', ' -0.00076192064', ' 0.19781467']
[;2025-10-03 17:05:33.269149;['1.7687651', ' -1.1127614', ' -1.1512257', ' 0.69343686', ' -0.00076192064', ' 0.19781467']
[;2025-10-03 17:05:33.396924;['1.7687651', ' -1.1127595', ' -1.1512295', ' 0.69343686', ' -0.00076192064', ' 0.19781467']
[;2025-10-03 17:05:33.506985;['1.8085605', ' -1.1095864', ' -1.1576501', ' 0.69558454', ' -0.0012313523', ' 0.23789032']
[;2025-10-03 17:05:33.652958;['1.8085605', ' -1.1095845', ' -1.1576539', ' 0.69558454', ' -0.0012313523', ' 0.23789032']
[;2025-10-03 17:05:33.781581;['1.8085605', ' -1.1095825', ' -1.1576577', ' 0.69558454', ' -0.0012313523', ' 0.23789032']
[;2025-10-03 17:05:33.916994;['1.8085605', ' -1.1095806', ' -1.1576616', ' 0.69558454', ' -0.0012313523', ' 0.23789032']
[;2025-10-03 17:05:34.048921;['1.847847', ' -1.1096895', ' -1.1573212', ' 0.69505244', ' -0.00079930696', ' 0.2772757']
[;2025-10-03 17:05:34.164871;['1.847847', ' -1.1096878', ' -1.1573246', ' 0.69505244', ' -0.00079930696', ' 0.2772757']
[;2025-10-03 17:05:34.287364;['1.847847', ' -1.1096859', ' -1.1573284', ' 0.69505244', ' -0.00079930696', ' 0.2772757']
[;2025-10-03 17:05:34.413426;['1.847847', ' -1.1096842', ' -1.1573317', ' 0.69505244', ' -0.00079930696', ' 0.2772757']
[;2025-10-03 17:05:34.541122;['1.8864961', ' -1.1133184', ' -1.1519903', ' 0.6960856', ' 0.00058931275', ' 0.31565914']
[;2025-10-03 17:05:34.659900;['1.8864961', ' -1.1133168', ' -1.1519936', ' 0.6960856', ' 0.00058931275', ' 0.31565914']
[;2025-10-03 17:05:34.796983;['1.8864961', ' -1.1133149', ' -1.1519974', ' 0.6960856', ' 0.00058931275', ' 0.31565914']
[;2025-10-03 17:05:34.904893;['1.8864961', ' -1.1133132', ' -1.1520008', ' 0.6960856', ' 0.00058931275', ' 0.31565914']
[;2025-10-03 17:05:35.048935;['1.7354156', ' -1.0450004', ' -1.3102415', ' 0.78486484', ' -0.00047488656', ' 0.16540195']
[;2025-10-03 17:05:35.165133;['1.7354156', ' -1.0449979', ' -1.310244', ' 0.78486484', ' -0.00047488656', ' 0.16540195']
[;2025-10-03 17:05:35.285185;['1.7354156', ' -1.0449954', ' -1.3102465', ' 0.78486484', ' -0.00047488656', ' 0.16540195']
[;2025-10-03 17:05:35.417590;['1.7354156', ' -1.0449926', ' -1.3102493', ' 0.78486484', ' -0.00047488656', ' 0.16540195']
[;2025-10-03 17:05:35.549093;['1.7772354', ' -1.0399182', ' -1.3246626', ' 0.79429424', ' -0.0014990941', ' 0.2068336']
[;2025-10-03 17:05:35.664990;['1.7772354', ' -1.0399157', ' -1.3246651', ' 0.79429424', ' -0.0014990941', ' 0.2068336']
[;2025-10-03 17:05:35.796848;['1.7772354', ' -1.0399128', ' -1.3246679', ' 0.79429424', ' -0.0014990941', ' 0.2068336']
[;2025-10-03 17:05:35.932904;['1.7772354', ' -1.03991', ' -1.3246708', ' 0.79429424', ' -0.0014990941', ' 0.2068336']
[;2025-10-03 17:05:36.069119;['1.818408', ' -1.0367527', ' -1.3295157', ' 0.79360145', ' -0.00047663815', ' 0.24730763']
[;2025-10-03 17:05:36.201130;['1.818408', ' -1.03675', ' -1.3295186', ' 0.79360145', ' -0.00047663815', ' 0.24730763']
[;2025-10-03 17:05:36.317293;['1.818408', ' -1.0367475', ' -1.3295211', ' 0.79360145', ' -0.00047663815', ' 0.24730763']
[;2025-10-03 17:05:36.443598;['1.818408', ' -1.0367446', ' -1.3295239', ' 0.79360145', ' -0.00047663815', ' 0.24730763']
[;2025-10-03 17:05:36.581129;['1.8593447', ' -1.0368959', ' -1.3297402', ' 0.794123', ' -0.00024850716', ' 0.28858367']
[;2025-10-03 17:05:36.698050;['1.8593447', ' -1.0368934', ' -1.3297427', ' 0.794123', ' -0.00024850716', ' 0.28858367']
[;2025-10-03 17:05:36.832903;['1.8593447', ' -1.0368905', ' -1.3297455', ' 0.794123', ' -0.00024850716', ' 0.28858367']
[;2025-10-03 17:05:36.942619;['1.8593447', ' -1.036888', ' -1.329748', ' 0.794123', ' -0.00024850716', ' 0.28858367']
[;2025-10-03 17:05:37.084930;['1.8996749', ' -1.0402457', ' -1.3247658', ' 0.7950273', ' 0.00045796653', ' 0.3279842']
[;2025-10-03 17:05:37.213417;['1.8996749', ' -1.0402428', ' -1.3247687', ' 0.7950273', ' 0.00045796653', ' 0.3279842']
[;2025-10-03 17:05:37.348928;['1.8996749', ' -1.0402399', ' -1.3247715', ' 0.7950273', ' 0.00045796653', ' 0.3279842']
[;2025-10-03 17:05:37.469129;['1.8996749', ' -1.0402374', ' -1.324774', ' 0.7950273', ' 0.00045796653', ' 0.3279842']
[;2025-10-03 17:05:37.576491;['1.7115171', ' -1.6023536', ' -0.16799049', ' 0.20105766', ' 0.00087331695', ' 0.1408705']
[;2025-10-03 17:05:37.716983;['1.7115171', ' -1.6023468', ' -0.16798645', ' 0.20105766', ' 0.00087331695', ' 0.1408705']
[;2025-10-03 17:05:37.833215;['1.7115171', ' -1.6023434', ' -0.16798562', ' 0.20105766', ' 0.00087331695', ' 0.1408705']
[;2025-10-03 17:05:37.964891;['1.7115171', ' -1.6023396', ' -0.16798466', ' 0.20105766', ' 0.00087331695', ' 0.1408705']
[;2025-10-03 17:05:38.085121;['1.7472626', ' -1.5720677', ' -0.2330249', ' 0.23406231', ' 9.414745e-05', ' 0.17620058']
[;2025-10-03 17:05:38.192663;['1.7472626', ' -1.5720679', ' -0.2330261', ' 0.23406231', ' 9.414745e-05', ' 0.17620058']
[;2025-10-03 17:05:38.308963;['1.7472626', ' -1.5720645', ' -0.23302516', ' 0.23406231', ' 9.414745e-05', ' 0.17620058']
[;2025-10-03 17:05:38.448963;['1.7472626', ' -1.5720607', ' -0.23302409', ' 0.23406231', ' 9.414745e-05', ' 0.17620058']
[;2025-10-03 17:05:38.569024;['1.7472626', ' -1.5720574', ' -0.23302315', ' 0.23406231', ' 9.414745e-05', ' 0.17620058']
[;2025-10-03 17:05:38.697901;['1.7827398', ' -1.5594603', ' -0.260622', ' 0.24844038', ' -3.2030308e-05', ' 0.21215937']
[;2025-10-03 17:05:38.821056;['1.7827398', ' -1.559457', ' -0.26062137', ' 0.24844038', ' -3.2030308e-05', ' 0.21215937']
[;2025-10-03 17:05:38.940682;['1.7827398', ' -1.5594531', ' -0.26062065', ' 0.24844038', ' -3.2030308e-05', ' 0.21215937']
[;2025-10-03 17:05:39.058530;['1.7827398', ' -1.5594498', ' -0.26062003', ' 0.24844038', ' -3.2030308e-05', ' 0.21215937']
[;2025-10-03 17:05:39.200877;['1.8177608', ' -1.5598578', ' -0.2605808', ' 0.24928132', ' 0.0010328883', ' 0.24572471']
[;2025-10-03 17:05:39.332883;['1.8177608', ' -1.559854', ' -0.2605801', ' 0.24928132', ' 0.0010328883', ' 0.24572471']
[;2025-10-03 17:05:39.448917;['1.8177608', ' -1.5598507', ' -0.26057947', ' 0.24928132', ' 0.0010328883', ' 0.24572471']
[;2025-10-03 17:05:39.565214;['1.8177608', ' -1.5598474', ' -0.26057884', ' 0.24928132', ' 0.0010328883', ' 0.24572471']
[;2025-10-03 17:05:39.685178;['1.8528036', ' -1.5704411', ' -0.23896508', ' 0.23976196', ' 0.00010634918', ' 0.28198278']
[;2025-10-03 17:05:39.816887;['1.8528036', ' -1.5704373', ' -0.238964', ' 0.23976196', ' 0.00010634918', ' 0.28198278']
[;2025-10-03 17:05:39.922113;['1.8528036', ' -1.570434', ' -0.23896307', ' 0.23976196', ' 0.00010634918', ' 0.28198278']
[;2025-10-03 17:05:40.049174;['1.8528036', ' -1.5704306', ' -0.23896213', ' 0.23976196', ' 0.00010634918', ' 0.28198278']
[;2025-10-03 17:05:40.164923;['1.7168205', ' -1.3821222', ' -0.6530889', ' 0.46648207', ' 0.0005206917', ' 0.14556795']
[;2025-10-03 17:05:40.300898;['1.7168205', ' -1.38212', ' -0.6530889', ' 0.46648207', ' 0.0005206917', ' 0.14556795']
[;2025-10-03 17:05:40.433016;['1.7168205', ' -1.3821162', ' -0.653088', ' 0.46648207', ' 0.0005206917', ' 0.14556795']
[;2025-10-03 17:05:40.553239;['1.7168205', ' -1.3821129', ' -0.65308714', ' 0.46648207', ' 0.0005206917', ' 0.14556795']
[;2025-10-03 17:05:40.681022;['1.753934', ' -1.3731712', ' -0.67514527', ' 0.47702426', ' -0.00048311314', ' 0.18321502']
[;2025-10-03 17:05:40.790955;['1.753934', ' -1.3731688', ' -0.6751445', ' 0.47702426', ' -0.00048311314', ' 0.18321502']
[;2025-10-03 17:05:40.932917;['1.753934', ' -1.373165', ' -0.67514354', ' 0.47702426', ' -0.00048311314', ' 0.18321502']
[;2025-10-03 17:05:41.065931;['1.753934', ' -1.3731612', ' -0.6751426', ' 0.47702426', ' -0.00048311314', ' 0.18321502']
[;2025-10-03 17:05:41.185080;['1.7904655', ' -1.36869', ' -0.68553656', ' 0.4826771', ' 0.0009184714', ' 0.22008245']
[;2025-10-03 17:05:41.316943;['1.7904655', ' -1.368688', ' -0.68553567', ' 0.4826771', ' 0.0009184714', ' 0.22008245']
[;2025-10-03 17:05:41.432908;['1.7904655', ' -1.3686846', ' -0.6855344', ' 0.4826771', ' 0.0009184714', ' 0.22008245']
[;2025-10-03 17:05:41.564891;['1.7904655', ' -1.3686808', ' -0.685533', ' 0.4826771', ' 0.0009184714', ' 0.22008245']
[;2025-10-03 17:05:41.684920;['1.8269763', ' -1.368753', ' -0.68547523', ' 0.4825969', ' 0.0007982093', ' 0.25547287']
[;2025-10-03 17:05:41.816912;['1.8269763', ' -1.3687508', ' -0.6854741', ' 0.4825969', ' 0.0007982093', ' 0.25547287']
[;2025-10-03 17:05:41.926054;['1.8269763', ' -1.3687475', ' -0.68547285', ' 0.4825969', ' 0.0007982093', ' 0.25547287']
[;2025-10-03 17:05:42.070248;['1.8269763', ' -1.3687437', ' -0.6854714', ' 0.4825969', ' 0.0007982093', ' 0.25547287']
[;2025-10-03 17:05:42.194125;['1.8633304', ' -1.3732144', ' -0.67688596', ' 0.47990218', ' -0.00050451566', ' 0.2927642']
[;2025-10-03 17:05:42.321029;['1.8633304', ' -1.3732005', ' -0.67687637', ' 0.47990218', ' -0.00050451566', ' 0.2927642']
[;2025-10-03 17:05:42.450268;['1.8633304', ' -1.3731967', ' -0.6768754', ' 0.47990218', ' -0.00050451566', ' 0.2927642']
[;2025-10-03 17:05:42.569248;['1.8633304', ' -1.3731934', ' -0.6768746', ' 0.47990218', ' -0.00050451566', ' 0.2927642']
[;2025-10-03 17:05:42.700916;['1.8633304', ' -1.3731896', ' -0.6768736', ' 0.47990218', ' -0.00050451566', ' 0.2927642']
[;2025-10-03 17:05:42.810295;['1.7227409', ' -1.2694415', ' -0.9136381', ' 0.613603', ' -0.0009902681', ' 0.15250604']
[;2025-10-03 17:05:42.933210;['1.7227409', ' -1.2694398', ' -0.91363645', ' 0.613603', ' -0.0009902681', ' 0.15250604']
[;2025-10-03 17:05:43.064858;['1.7227409', ' -1.2694379', ' -0.91363454', ' 0.613603', ' -0.0009902681', ' 0.15250604']
[;2025-10-03 17:05:43.200927;['1.7227409', ' -1.269436', ' -0.91363263', ' 0.613603', ' -0.0009902681', ' 0.15250604']
[;2025-10-03 17:05:43.333146;['1.761061', ' -1.2627482', ' -0.9305148', ' 0.6224599', ' -0.00065053283', ' 0.18987858']
[;2025-10-03 17:05:43.441823;['1.761061', ' -1.2627474', ' -0.93051314', ' 0.6224599', ' -0.00065053283', ' 0.18987858']
[;2025-10-03 17:05:43.560241;['1.761061', ' -1.2627466', ' -0.9305115', ' 0.6224599', ' -0.00065053283', ' 0.18987858']
[;2025-10-03 17:05:43.694470;['1.761061', ' -1.2627456', ' -0.93050957', ' 0.6224599', ' -0.00065053283', ' 0.18987858']
[;2025-10-03 17:05:43.813476;['1.799097', ' -1.2593038', ' -0.9384594', ' 0.62653196', ' 0.00019401567', ' 0.22893344']
[;2025-10-03 17:05:43.948992;['1.799097', ' -1.2593019', ' -0.938457', ' 0.62653196', ' 0.00019401567', ' 0.22893344']
[;2025-10-03 17:05:44.059866;['1.799097', ' -1.2593002', ' -0.9384549', ' 0.62653196', ' 0.00019401567', ' 0.22893344']
[;2025-10-03 17:05:44.196175;['1.799097', ' -1.2592983', ' -0.93845254', ' 0.62653196', ' 0.00019401567', ' 0.22893344']
[;2025-10-03 17:05:44.320883;['1.837001', ' -1.2592814', ' -0.93817204', ' 0.62576187', ' 4.9685532e-05', ' 0.26624277']
[;2025-10-03 17:05:44.443976;['1.837001', ' -1.2592794', ' -0.93816966', ' 0.62576187', ' 4.9685532e-05', ' 0.26624277']
[;2025-10-03 17:05:44.578129;['1.837001', ' -1.2592775', ' -0.9381673', ' 0.62576187', ' 4.9685532e-05', ' 0.26624277']
[;2025-10-03 17:05:44.717291;['1.837001', ' -1.2592756', ' -0.9381649', ' 0.62576187', ' 4.9685532e-05', ' 0.26624277']
[;2025-10-03 17:05:44.826970;['1.8745494', ' -1.263013', ' -0.9324908', ' 0.62659055', ' -0.00036309662', ' 0.30358708']
[;2025-10-03 17:05:44.964828;['1.8745494', ' -1.2630111', ' -0.93248856', ' 0.62659055', ' -0.00036309662', ' 0.30358708']
[;2025-10-03 17:05:45.085163;['1.8745494', ' -1.2630094', ' -0.9324865', ' 0.62659055', ' -0.00036309662', ' 0.30358708']
[;2025-10-03 17:05:45.220869;['1.8745494', ' -1.2630075', ' -0.9324841', ' 0.62659055', ' -0.00036309662', ' 0.30358708']
[;2025-10-03 17:05:45.332824;['1.7286545', ' -1.1837128', ' -1.1168898', ' 0.72973144', ' 0.00015151898', ' 0.1584168']
[;2025-10-03 17:05:45.464835;['1.7286545', ' -1.183712', ' -1.1168928', ' 0.72973144', ' 0.00015151898', ' 0.1584168']
[;2025-10-03 17:05:45.577141;['1.7286545', ' -1.1837103', ' -1.1168962', ' 0.72973144', ' 0.00015151898', ' 0.1584168']
[;2025-10-03 17:05:45.716947;['1.7286545', ' -1.1837084', ' -1.1169', ' 0.72973144', ' 0.00015151898', ' 0.1584168']
[;2025-10-03 17:05:45.849866;['1.7687033', ' -1.1782203', ' -1.1324899', ' 0.7396174', ' -0.00045355063', ' 0.19814818']
[;2025-10-03 17:05:45.969172;['1.7687033', ' -1.178219', ' -1.1324925', ' 0.7396174', ' -0.00045355063', ' 0.19814818']
[;2025-10-03 17:05:46.091361;['1.7687033', ' -1.178217', ' -1.1324964', ' 0.7396174', ' -0.00045355063', ' 0.19814818']
[;2025-10-03 17:05:46.233205;['1.7687033', ' -1.1782151', ' -1.1325002', ' 0.7396174', ' -0.00045355063', ' 0.19814818']
[;2025-10-03 17:05:46.345959;['1.8082871', ' -1.1752393', ' -1.1394782', ' 0.74326074', ' 0.00026131773', ' 0.23725723']
[;2025-10-03 17:05:46.460055;['1.8082871', ' -1.1752388', ' -1.1394808', ' 0.74326074', ' 0.00026131773', ' 0.23725723']
[;2025-10-03 17:05:46.581646;['1.8082871', ' -1.1752372', ' -1.1394842', ' 0.74326074', ' 0.00026131773', ' 0.23725723']
[;2025-10-03 17:05:46.711423;['1.8082871', ' -1.1752353', ' -1.139488', ' 0.74326074', ' 0.00026131773', ' 0.23725723']
[;2025-10-03 17:05:46.842497;['1.8477887', ' -1.1752181', ' -1.1392035', ' 0.7425156', ' -0.00049031037', ' 0.2761666']
[;2025-10-03 17:05:46.968871;['1.8477887', ' -1.1752183', ' -1.1392071', ' 0.7425156', ' -0.00049031037', ' 0.2761666']
[;2025-10-03 17:05:47.076402;['1.8477887', ' -1.1752167', ' -1.1392105', ' 0.7425156', ' -0.00049031037', ' 0.2761666']
[;2025-10-03 17:05:47.201187;['1.8477887', ' -1.175215', ' -1.1392138', ' 0.7425156', ' -0.00049031037', ' 0.2761666']
[;2025-10-03 17:05:47.313207;['1.8477887', ' -1.1752133', ' -1.1392171', ' 0.7425156', ' -0.00049031037', ' 0.2761666']
[;2025-10-03 17:05:47.441029;['1.8865327', ' -1.1787827', ' -1.1337123', ' 0.74321544', ' 0.00040408582', ' 0.31616384']
[;2025-10-03 17:05:47.572824;['1.8865327', ' -1.1787808', ' -1.1337161', ' 0.74321544', ' 0.00040408582', ' 0.31616384']
[;2025-10-03 17:05:47.704970;['1.8865327', ' -1.1787789', ' -1.1337199', ' 0.74321544', ' 0.00040408582', ' 0.31616384']
[;2025-10-03 17:05:47.821574;['1.8865327', ' -1.1787772', ' -1.1337233', ' 0.74321544', ' 0.00040408582', ' 0.31616384']
[;2025-10-03 17:05:47.932093;['1.7353116', ' -1.1130135', ' -1.292712', ' 0.83492136', ' 6.433781e-05', ' 0.16543587']
[;2025-10-03 17:05:48.049192;['1.7353116', ' -1.1130131', ' -1.292715', ' 0.83492136', ' 6.433781e-05', ' 0.16543587']
[;2025-10-03 17:05:48.182186;['1.7353116', ' -1.1130122', ' -1.2927188', ' 0.83492136', ' 6.433781e-05', ' 0.16543587']
[;2025-10-03 17:05:48.324909;['1.7353116', ' -1.1130112', ' -1.2927226', ' 0.83492136', ' 6.433781e-05', ' 0.16543587']
[;2025-10-03 17:05:48.431987;['1.7770354', ' -1.1078992', ' -1.3062942', ' 0.84207106', ' -0.00047884075', ' 0.20603243']
[;2025-10-03 17:05:48.572986;['1.7770354', ' -1.1078982', ' -1.3062975', ' 0.84207106', ' -0.00047884075', ' 0.20603243']
[;2025-10-03 17:05:48.682179;['1.7770354', ' -1.1078974', ' -1.3063009', ' 0.84207106', ' -0.00047884075', ' 0.20603243']
[;2025-10-03 17:05:48.805016;['1.7770354', ' -1.1078966', ' -1.3063042', ' 0.84207106', ' -0.00047884075', ' 0.20603243']
[;2025-10-03 17:05:48.920905;['1.8183404', ' -1.1055219', ' -1.3134172', ' 0.8473805', ' -7.528996e-05', ' 0.24758187']
[;2025-10-03 17:05:49.041097;['1.8183404', ' -1.1055223', ' -1.3134205', ' 0.8473805', ' -7.528996e-05', ' 0.24758187']
[;2025-10-03 17:05:49.153904;['1.8183404', ' -1.1055214', ' -1.3134239', ' 0.8473805', ' -7.528996e-05', ' 0.24758187']
[;2025-10-03 17:05:49.284539;['1.8183404', ' -1.1055205', ' -1.3134277', ' 0.8473805', ' -7.528996e-05', ' 0.24758187']
[;2025-10-03 17:05:49.421922;['1.8183404', ' -1.1055195', ' -1.3134315', ' 0.8473805', ' -7.528996e-05', ' 0.24758187']
[;2025-10-03 17:05:49.553425;['1.8594956', ' -1.10532', ' -1.3132107', ' 0.8463847', ' -0.0009759616', ' 0.28915548']
[;2025-10-03 17:05:49.688977;['1.8594956', ' -1.105319', ' -1.3132145', ' 0.8463847', ' -0.0009759616', ' 0.28915548']
[;2025-10-03 17:05:49.797742;['1.8594956', ' -1.1053182', ' -1.3132179', ' 0.8463847', ' -0.0009759616', ' 0.28915548']
[;2025-10-03 17:05:49.926789;['1.8594956', ' -1.1053174', ' -1.3132212', ' 0.8463847', ' -0.0009759616', ' 0.28915548']
[;2025-10-03 17:05:50.045296;['1.8997703', ' -1.1086886', ' -1.30772', ' 0.8465357', ' -5.2111776e-05', ' 0.32874']
[;2025-10-03 17:05:50.178088;['1.8997703', ' -1.1086876', ' -1.3077238', ' 0.8465357', ' -5.2111776e-05', ' 0.32874']
[;2025-10-03 17:05:50.302496;['1.8997703', ' -1.1086867', ' -1.3077276', ' 0.8465357', ' -5.2111776e-05', ' 0.32874']
[;2025-10-03 17:05:50.419146;['1.8997703', ' -1.1086859', ' -1.3077309', ' 0.8465357', ' -5.2111776e-05', ' 0.32874']
[;2025-10-03 17:05:50.535835;['1.8997703', ' -1.108685', ' -1.3077343', ' 0.8465357', ' -5.2111776e-05', ' 0.32874']
[;2025-10-03 17:05:50.672990;['1.8997703', ' -1.1086841', ' -1.3077381', ' 0.8465357', ' -5.2111776e-05', ' 0.32874']
[;2025-10-03 17:05:50.797057;['1.8997703', ' -1.1086832', ' -1.3077414', ' 0.8465357', ' -5.2111776e-05', ' 0.32874']
[;2025-10-03 17:05:50.918123;['1.8997703', ' -1.1086823', ' -1.3077452', ' 0.8465357', ' -5.2111776e-05', ' 0.32874']
[;2025-10-03 17:05:51.041047;['1.8997703', ' -1.1086814', ' -1.3077486', ' 0.8465357', ' -5.2111776e-05', ' 0.32874']
[;2025-10-03 17:05:51.154553;['1.8997703', ' -1.1086806', ' -1.3077519', ' 0.8465357', ' -5.2111776e-05', ' 0.32874']
[;2025-10-03 17:05:51.288888;['1.8997703', ' -1.1086797', ' -1.3077557', ' 0.8465357', ' -5.2111776e-05', ' 0.32874']
[;2025-10-03 17:05:51.424969;['1.8997703', ' -1.1086787', ' -1.3077595', ' 0.8465357', ' -5.2111776e-05', ' 0.32874']
[;2025-10-03 17:05:51.541127;['1.8997703', ' -1.1086779', ' -1.3077629', ' 0.8465357', ' -5.2111776e-05', ' 0.32874']
[;2025-10-03 17:05:51.657093;['1.8997703', ' -1.108677', ' -1.3077662', ' 0.8465357', ' -5.2111776e-05', ' 0.32874']
[;2025-10-03 17:05:51.789157;['1.8997703', ' -1.1086761', ' -1.30777', ' 0.8465357', ' -5.2111776e-05', ' 0.32874']
